순번,정류장명,위도,경도, 
10053,시전3리 가향리,36.75370302 ,126.89643234 , 
10054,시전3리 가향리,36.75312141 ,126.89473404 , 
10055,시전삼거리,36.75513640 ,126.89884399 , 
10056,시전삼거리,36.75500968 ,126.89913569 , 
10057,신통교앞,36.75973304 ,126.90567567 , 
10058,읍내리2,36.77738638 ,126.93522069 , 
10059,행목2리,36.77015136 ,126.95930402 , 
10060,양우내안애아파트,36.78085973 ,126.95485068 , 
10061,신창샘마을아파트,36.78955972 ,126.95173903 , 
10062,신언1리 된벌,36.75366138 ,126.86649568 , 
10063,가산2리,36.82451120 ,126.86262630 , 
10064,신언4리,36.76779560 ,126.86557900 , 
10065,신통1리 마을회관,36.76691860 ,126.89804620 , 
10066,신통2리 마을회관,36.76600230 ,126.90495540 , 
10067,연봉정,36.74096639 ,126.85945572 , 
10068,효자리 연봉정,36.74037803 ,126.85951567 , 
10069,덕원프라자,36.74528469 ,126.86241904 , 
10070,창암1리,36.76320550 ,126.94362580 , 
10071,황산2리회관,36.75768530 ,126.95361430 , 
10072,황산리 모산,36.75378135 ,126.95650734 , 
10073,초사1통회차지,36.74323330 ,126.97023860 , 
10074,방축5통 새말,36.76682469 ,126.97667068 , 
10075,평촌2리 입구,36.72749802 ,127.00074068 , 
10076,오미니고개,36.70677805 ,127.00509402 , 
10077,유곡2리,36.69439306 ,126.98681402 , 
10078,유곡교회,36.69208060 ,126.98350630 , 
10079,문금리 탑곡삼거리,36.64114300 ,126.97665710 , 
10080,검단,36.64118306 ,126.99918738 , 
10081,명곡입구,36.60160469 ,126.97094234 , 
10082,석남리,36.55583639 ,126.95131566 , 
10083,석남1리,36.55329473 ,126.95250235 , 
10084,공주마이스터고등학교,36.54725975 ,126.95050567 , 
10085,평촌3리월구리,36.74162474 ,127.00992902 , 
10086,득산2동,36.78186808 ,126.97019402 , 
10087,안골,36.87517080 ,126.97975040 , 
10088,신봉1리 입구,36.89795810 ,126.97208700 , 
10089,와우리대추머리,36.88843650 ,126.94875150 , 
10090,아산흰돌유치원,36.88966580 ,126.94367570 , 
10091,백석포삼거리,36.88979380 ,126.93926990 , 
10092,신운3리,36.87796450 ,126.94260480 , 
10093,신운리게이트볼장,36.88202380 ,126.94127360 , 
10094,백석포,36.88990130 ,126.93911200 , 
10095,와우리마을회관,36.88729160 ,126.95558850 , 
10096,성내2리 쇠재,36.87861973 ,126.98942232 , 
10097,성내2리 안골입구,36.87471806 ,126.98943567 , 
10098,상성리 불무실,36.85751136 ,126.94859737 , 
10099,상성리 옥거리,36.85854807 ,126.94533733 , 
10100,신현리 은낙골,36.86528304 ,126.93288400 , 
10101,신현리 안말,36.86317638 ,126.93055067 , 
10102,송용2리,36.90996370 ,127.03398330 , 
10103,제2공원,36.92224780 ,127.05085080 , 
10104,제2공원,36.92238830 ,127.05105210 , 
10105,남방에프씨,36.92068640 ,127.05034350 , 
10106,석곡2리 돌다리,36.92056260 ,127.05216860 , 
10107,이지더원아파트,36.92167470 ,127.05667550 , 
10108,서진캠,36.92357302 ,127.05926568 , 
10109,중앙공원,36.91834637 ,127.06101235 , 
10110,중앙공원,36.91814305 ,127.05968735 , 
10111,태성기연,36.91292473 ,127.06295902 , 
10112,한화,36.91721137 ,127.06295568 , 
10113,공원,36.92251304 ,127.06295568 , 
10114,동보,36.92627471 ,127.06296901 , 
10115,능안말,36.93144636 ,127.06053402 , 
10116,이녹스,36.92450304 ,127.06326068 , 
10117,명화,36.91915973 ,127.06324568 , 
10118,한화테크엠,36.91481638 ,127.06324068 , 
10119,한성티앤아이,36.91169640 ,127.06324902 , 
10120,진로마트,36.91955740 ,127.05454900 , 
10121,남방에프씨,36.92053780 ,127.05037810 , 
10122,신양1리 마을입구,36.88862360 ,127.05535390 , 
10123,봉재3리,36.89622971 ,127.03532068 , 
10124,퍼스트빌리지,36.89635900 ,127.03008050 , 
10125,퍼스트빌리지,36.89640303 ,127.02923735 , 
10126,봉재리,36.88312500 ,127.03655580 , 
10127,소동2리,36.86583440 ,127.04501290 , 
10128,신휴1리,36.89492636 ,127.06962735 , 
10129,의식리,36.89411637 ,127.08643069 , 
10130,신휴1리,36.89475500 ,127.06972590 , 
10131,신휴리저수리,36.89003305 ,127.07145235 , 
10132,신휴3리구부엉골,36.89643280 ,127.06485210 , 
10133,신휴3리구부엉골,36.89641130 ,127.06512160 , 
10134,염작초등학교,36.91656940 ,127.06632630 , 
10135,쌍용1리,36.87616975 ,127.06925235 , 
10136,신수리1구,36.84857473 ,126.97920904 , 
10137,아산온천,36.85328302 ,126.98102236 , 
10138,아산온천,36.85335302 ,126.98147904 , 
10139,인주산업단지,36.87977139 ,126.88055404 , 
10140,인주산업단지,36.87429139 ,126.87492399 , 
10141,현대오일뱅크앞,36.87239307 ,126.88090735 , 
10142,서원1리 서원골,36.82375307 ,126.95848233 , 
10143,서원1리,36.82393637 ,126.95859900 , 
10144,석정1리(돌모루),36.81292969 ,127.00139902 , 
10145,석두1리 서릿말,36.81632471 ,126.99178737 , 
10146,쌍죽리,36.82465639 ,126.98213066 , 
10147,쌍죽리입구,36.81756970 ,126.97402067 , 
10148,용두3리(종점),36.81870305 ,127.04662902 , 
10149,삼성전자 기숙사후문,36.81881806 ,127.07205901 , 
10150,명암3리,36.81958138 ,127.07327735 , 
10151,대동리입구,36.80930637 ,127.03793902 , 
10152,백암2리,36.79976136 ,127.03096735 , 
10154,송곡1리,36.80681580 ,127.01666550 , 
10155,문방1리 세밑마루,36.86219969 ,126.86788238 , 
10156,탕정우체국,36.79651800 ,127.04680080 , 
10157,홍익아파트,36.80944974 ,127.07836235 , 
10158,초사2리 사래,36.74641300 ,126.98181100 , 
10159,휴대리,36.78063990 ,127.11356900 , 
10160,화천리 대천,36.72108100 ,126.91849400 , 
10161,화천1리회관,36.71978610 ,126.91629490 , 
10162,화천1리,36.71571490 ,126.91388470 , 
10163,경찰교육원,36.74576800 ,126.98584900 , 
10164,백암리,36.79488637 ,127.03489735 , 
10165,금산리,36.74828304 ,126.86391236 , 
10166,신도브래뉴아파트,36.77129810 ,127.01204330 , 
10167,청솔아파트,36.79098520 ,127.01601070 , 
10168,청솔아파트,36.79025250 ,127.01538650 , 
10169,오목초등학교,36.80779490 ,126.92809610 , 
10170,오목초등학교,36.80772660 ,126.92796200 , 
10171,신창면사무소,36.80299800 ,126.93635420 , 
10172,신창파출소,36.80493230 ,126.93364400 , 
10173,오목오거리,36.80620800 ,126.93178490 , 
10174,남성3리 복지회관,36.79258370 ,126.95814130 , 
10175,남성3리 복지회관,36.79227810 ,126.95833960 , 
10176,장미아파트,36.79283350 ,126.96154690 , 
10177,장미아파트 입구,36.78967710 ,126.96325020 , 
10178,궁화리 진너머,36.80443700 ,126.91696800 , 
10179,궁화1리 준말,36.80212420 ,126.91319660 , 
10180,궁화리 국시미,36.80032910 ,126.91202770 , 
10181,궁화리 국시미,36.80031640 ,126.91219040 , 
10182,궁화리 조내골,36.79780760 ,126.91165470 , 
10183,궁화리 조내골,36.79771810 ,126.91177310 , 
10184,궁화리 종점,36.79385240 ,126.91026700 , 
10185,궁화리 종점,36.79398330 ,126.91031650 , 
10186,오목리 정안,36.80907830 ,126.92374900 , 
10187,가덕2리 덕동,36.81129570 ,126.90810970 , 
10188,창덕에버빌,36.81230510 ,126.89907680 , 
10189,가내리입구,36.81043720 ,126.89160240 , 
10190,가내2리 번개말,36.80673990 ,126.88784250 , 
10191,가내1리 조원동,36.80265940 ,126.89461780 , 
10192,가내1리,36.80070090 ,126.89769900 , 
10193,가내1리,36.80061020 ,126.89759320 , 
10194,가내리 종점,36.79875680 ,126.90099290 , 
10195,가내리 종점,36.79866630 ,126.90090960 , 
10196,문금리 탑곡삼거리,36.64121000 ,126.97650560 , 
10197,명곡입구,36.60163040 ,126.97106870 , 
10198,온양여중고,36.77971340 ,127.01405760 , 
10199,석남리,36.55574160 ,126.95132070 , 
10200,유구읍,36.55383810 ,126.95102680 , 
10201,홍곳리,36.81304270 ,126.88256780 , 
10202,대흥2리,36.81365450 ,126.87458030 , 
10203,대흥1리,36.81368840 ,126.87160340 , 
10204,대흥삼거리,36.81396350 ,126.87079390 , 
10205,대흥리종점,36.80980390 ,126.87004320 , 
10206,대흥리종점,36.80974540 ,126.87007170 , 
10207,삼선초등학교,36.80398000 ,126.86673690 , 
10208,삼선초등학교,36.80367110 ,126.86712050 , 
10209,궁평3리회관,36.79880450 ,126.86566970 , 
10210,대흥3리,36.79624280 ,126.86622890 , 
10211,선도농협주유소,36.79383090 ,126.86612550 , 
10212,선도농협주유소,36.79372290 ,126.86616560 , 
10213,선장초등학교,36.78766860 ,126.86344160 , 
10214,선장삼거리,36.78778890 ,126.86149600 , 
10215,선장삼거리,36.78793720 ,126.86142190 , 
10216,선장삼거리,36.78783760 ,126.86134430 , 
10217,군덕복지회관,36.78948060 ,126.86094400 , 
10218,선장면사무소,36.79087320 ,126.86175060 , 
10219,가산2리 동안말,36.82138960 ,126.86467050 , 
10220,가산2리,36.82145760 ,126.86474280 , 
10221,유곡2리,36.69214800 ,126.98346110 , 
10222,휴대2리,36.77775640 ,127.10731020 , 
10223,신창중학교,36.80000280 ,126.92906870 , 
10224,오목2리,36.79397010 ,126.93053700 , 
10225,성우하이텍앞,36.79277890 ,126.92280630 , 
10226,궁화2리 신당,36.79157640 ,126.91744100 , 
10227,궁화2리조내골,36.79199060 ,126.91094820 , 
10228,궁화2리 비성골,36.78545040 ,126.91366560 , 
10229,죽산1리 너드리,36.77980380 ,126.91204450 , 
10230,죽산2리 성산,36.78033110 ,126.90749050 , 
10231,엘크루아파트,36.75185150 ,126.98924390 , 
10232,냉정골,36.90143630 ,127.01380320 , 
10233,석곡1리 독골,36.91275300 ,127.05567750 , 
10234,염작초등학교,36.91657060 ,127.06616580 , 
10235,염작2리입구,36.91170890 ,127.06535700 , 
10236,석곡1리 독골,36.91290760 ,127.05557220 , 
10237,석곡2리 돌다리,36.92068870 ,127.05215670 , 
10238,진로마트,36.91915060 ,127.05544400 , 
10239,신휴3리,36.89926650 ,127.06667570 , 
10240,쌍용보건지소,36.87941110 ,127.07341620 , 
10241,쌍죽리마을회관,36.82269290 ,126.97737220 , 
10242,독자기,36.77659730 ,127.06390110 , 
10243,백암2리,36.79975910 ,127.03084170 , 
10244,소동3리,36.86926060 ,127.05640190 , 
10245,소동1리,36.86647230 ,127.04845230 , 
10246,산정리나무골,36.85313760 ,126.99739100 , 
10247,방현3리,36.81738340 ,127.01241810 , 
10248,열병합발전소,36.79767560 ,127.09084640 , 
10249,학성교회,36.78358100 ,126.90462900 , 
10250,죽산리입구,36.78632880 ,126.90161530 , 
10251,선창3리 가장골,36.78886710 ,126.87802540 , 
10252,선창3리 토막사,36.78874070 ,126.87367780 , 
10253,선창3리 토막사,36.78859420 ,126.87411050 , 
10254,선창1리 입구,36.78878270 ,126.86969310 , 
10255,선창1리 입구,36.78870040 ,126.87202500 , 
10256,선창1리마을회관,36.79291650 ,126.87237160 , 
10257,선창1리마을회관,36.79284000 ,126.87239470 , 
10258,신동2리마을회관,36.79698880 ,126.88329080 , 
10259,신동1리,36.79082000 ,126.88799160 , 
10260,신정중학교,36.78910320 ,126.98618130 , 
10261,신정중학교,36.78917030 ,126.98606870 , 
10262,수광사입구,36.79490950 ,126.97097700 , 
10263,수장2리,36.80390480 ,126.96462620 , 
10264,수장리 종점,36.80583660 ,126.96422600 , 
10265,신인동 전의실,36.76039270 ,126.99088120 , 
10266,신인2통 방죽안,36.75611450 ,126.98859610 , 
10267,기산2통마을회관,36.74857970 ,126.96096690 , 
10268,경찰대학교,36.75237100 ,126.95653660 , 
10269,황산2리회관,36.75778530 ,126.95379280 , 
10270,황산2리,36.75926180 ,126.95142960 , 
10271,창암1리,36.76312810 ,126.94344710 , 
10272,행목리,36.76836810 ,126.94263610 , 
10273,창암2리 울바위,36.76193050 ,126.96195910 , 
10274,창암2리 울바위,36.76182200 ,126.96188710 , 
10275,읍내2리,36.77743040 ,126.93496250 , 
10276,순천향대학교,36.76787690 ,126.92597910 , 
10277,글로리콘도입구,36.76355100 ,126.89084700 , 
10278,도고로얄호텔,36.76383980 ,126.88826770 , 
10279,한국콘도,36.76446840 ,126.88517030 , 
10280,옹기전시체험관,36.75506340 ,126.87944220 , 
10281,시전사거리,36.74927480 ,126.88616530 , 
10282,금산리,36.74815650 ,126.86377030 , 
10283,신창초등학교.신창향교,36.77964120 ,126.93561980 , 
10284,시전3리강리,36.74594360 ,126.89829970 , 
10285,도고중학교,36.74446220 ,126.90127970 , 
10286,신유리 버들목,36.74117180 ,126.90847380 , 
10287,신유리 팽나무갱이,36.73853030 ,126.91574090 , 
10288,신유삼거리,36.73649830 ,126.91737580 , 
10289,덕암리 입구,36.73611850 ,126.92305050 , 
10290,도산2리 노루목,36.73247260 ,126.91668270 , 
10291,도산2리 새말,36.72993670 ,126.91796180 , 
10292,도산2리 정촌,36.72741580 ,126.91954870 , 
10293,오암2리구암말,36.72637720 ,126.92658380 , 
10294,화천초등학교,36.72140610 ,126.92112250 , 
10295,오암1리회관,36.71802660 ,126.92879020 , 
10296,화천2리회관,36.71867840 ,126.92095820 , 
10297,농은리마을회관,36.71030260 ,126.92072430 , 
10298,농은리,36.70899410 ,126.92136680 , 
10299,진테크,36.76266150 ,126.92456820 , 
10300,석당리 마을회관,36.74830640 ,126.92287190 , 
10301,석당리 철장모랭이,36.74032070 ,126.92313890 , 
10302,덕암리마을회관,36.73857750 ,126.93464930 , 
10303,도고농공단지,36.75735680 ,126.87309840 , 
10304,신언리삼거리,36.75688150 ,126.86878790 , 
10305,신언리삼거리,36.75776440 ,126.86818470 , 
10306,신언2리,36.76090390 ,126.86794940 , 
10307,건널목삼거리,36.76463940 ,126.86606440 , 
10308,건널목삼거리,36.76472110 ,126.86615900 , 
10309,신성1리,36.76760020 ,126.88329540 , 
10310,신성1리신라리,36.77052830 ,126.88908520 , 
10311,대정리,36.76409270 ,126.85094320 , 
10312,장곳리,36.76391090 ,126.84818850 , 
10313,신덕2리 앞뜸,36.76351850 ,126.84485850 , 
10314,신덕2리,36.76332320 ,126.84214320 , 
10315,신덕2리,36.76363800 ,126.84200050 , 
10316,뒤뜸,36.76510130 ,126.84173030 , 
10317,건너하평,36.76687170 ,126.84155270 , 
10318,신덕1리 사거리,36.76829870 ,126.84121550 , 
10319,신덕1리,36.77207390 ,126.84087510 , 
10320,돈포1리,36.77589740 ,126.84110010 , 
10321,돈포2리,36.77641530 ,126.85087290 , 
10322,열장원,36.77442220 ,126.85985430 , 
10323,군덕교,36.77186060 ,126.86463790 , 
10324,군덕2리,36.77983420 ,126.86296960 , 
10325,군덕2리회관,36.78318090 ,126.86256640 , 
10326,신정1리,36.86981190 ,127.02682790 , 
10327,관대리,36.90264140 ,127.03332630 , 
10328,관대리 관터,36.90647430 ,127.03377440 , 
10329,관대리 더리미,36.91344980 ,127.03448410 , 
10330,계양입구,36.94084690 ,127.04789480 , 
10331,계양입구,36.93945070 ,127.04697100 , 
10332,계양입구,36.94079990 ,127.04738970 , 
10333,계양입구,36.94070050 ,127.04732290 , 
10334,사거리슈퍼,36.94473330 ,127.05294810 , 
10335,봉재리,36.88066910 ,127.04251790 , 
10336,신양2리,36.88304040 ,127.05209830 , 
10337,신양1리,36.88638280 ,127.05518180 , 
10338,신양1리 마을입구,36.88858800 ,127.05547760 , 
10339,신양리 당우리,36.88983080 ,127.05396090 , 
10340,산전리 산직말,36.89706420 ,127.04239310 , 
10341,산전리 산직말,36.89697380 ,127.04230950 , 
10342,산전리 마을회관,36.89758850 ,127.04042020 , 
10343,산전리 마을회관,36.89748900 ,127.04035350 , 
10344,신운3리,36.87808660 ,126.94269370 , 
10345,신운리게이트볼장,36.88207840 ,126.94137980 , 
10346,아산흰돌유치원,36.88978750 ,126.94368040 , 
10347,구성1리,36.89296730 ,126.95484680 , 
10348,구성2리,36.89856300 ,126.95691260 , 
10349,구성3리,36.90364370 ,126.96248220 , 
10350,구성3리,36.90357210 ,126.96258930 , 
10351,창용1리,36.90681450 ,126.96598460 , 
10352,창용2리 당개,36.91198830 ,126.97904920 , 
10353,창용4리,36.91250770 ,126.98551750 , 
10354,남창초등학교,36.91878350 ,127.00069900 , 
10355,신남1리,36.92035860 ,127.00443860 , 
10356,시포리,36.92682650 ,127.02314770 , 
10357,아산리 절골,36.85457330 ,126.97458980 , 
10358,신화초등학교,36.88518600 ,126.96817660 , 
10359,성내1리,36.87774160 ,126.99455020 , 
10360,성내1리,36.87798640 ,126.99489650 , 
10361,신봉3리 흔티,36.88520770 ,126.99930960 , 
10362,신봉3리,36.88814660 ,127.00150690 , 
10363,신봉3리,36.89462940 ,127.00506180 , 
10364,태정기공앞,36.89589820 ,127.00776970 , 
10365,신남5리,36.89840390 ,127.01098050 , 
10366,신항2리,36.89565150 ,127.02354040 , 
10367,신항2리,36.89572390 ,127.02362410 , 
10368,신화3리,36.89299240 ,126.96333350 , 
10369,서울화인테크,36.89332100 ,126.97128290 , 
10370,신봉4리 작은철봉,36.89380240 ,126.97188780 , 
10371,태양EP앞,36.89730680 ,126.97976300 , 
10372,태양EP앞,36.89743750 ,126.97976770 , 
10373,신봉2리새떼배기,36.89921730 ,126.99319080 , 
10374,신봉2리새떼배기,36.89929340 ,126.99306680 , 
10375,신봉2리 마을회관,36.89980140 ,126.99593690 , 
10376,신봉2리 한심직이,36.90536830 ,126.98656110 , 
10377,신봉2리 한심직이,36.90553970 ,126.98660480 , 
10378,창용4리 마산,36.90805400 ,126.98851870 , 
10379,아산만,36.91445690 ,126.90723370 , 
10380,인광4리,36.97438800 ,126.92258260 , 
10381,구소방서앞,36.98857920 ,126.92871760 , 
10382,로타리슈퍼,36.98614880 ,126.92755590 , 
10383,시장입구,36.98607280 ,126.92769130 , 
10384,온양중학교,36.77504670 ,126.99695550 , 
10385,평생학습관,36.77105290 ,126.99519540 , 
10386,용화아이파크,36.77063800 ,127.00803940 , 
10387,용화아이파크,36.77024600 ,127.00698860 , 
10388,초가집한식,36.91731290 ,127.05625400 , 
10389,신기모빌,36.91281350 ,127.05836810 , 
10390,행운원룸,36.91194720 ,127.06055090 , 
10391,주식회사 성곡,36.90778640 ,127.05991020 , 
10392,상진,36.90977930 ,127.06302180 , 
10393,주식회사 성곡,36.90775550 ,127.06007880 , 
10394,행운원룸,36.91201010 ,127.06074480 , 
10395,신기모빌,36.91294810 ,127.05844930 , 
10396,초가집한식,36.91729470 ,127.05644830 , 
10397,이지더원아파트,36.92183800 ,127.05645570 , 
10398,서진캠,36.92339890 ,127.05926480 , 
10399,신언1리된벌,36.75364880 ,126.86658060 , 
10400,효자리마을회관,36.73667140 ,126.87029300 , 
10401,효자리마을회관,36.73670710 ,126.87023670 , 
10402,염치읍사무소,36.81653860 ,126.97634670 , 
10403,염치읍사무소,36.81644380 ,126.97630250 , 
10404,염성1리,36.81597610 ,126.97860410 , 
10405,신성1리 마을회관,36.77124090 ,126.88358110 , 
10406,신성2리,36.77267990 ,126.89381030 , 
10407,신성2리,36.77268400 ,126.89371500 , 
10408,원앙주조,36.77383580 ,126.90401520 , 
10409,원앙주조,36.77428260 ,126.89607810 , 
10410,신성1리 마을회관 ,36.77117210 ,126.88368700 , 
10411,신통1리 마을회관,36.76692800 ,126.89812460 , 
10412,신통2리 마을회관,36.76611070 ,126.90501060 , 
10413,신통교앞,36.75957840 ,126.90566040 , 
10414,연봉정,36.73642080 ,126.86234280 , 
10415,연봉정,36.73650180 ,126.86231420 , 
10416,석두2리,36.81915720 ,126.98767690 , 
10417,백암3리 마을회관,36.80151940 ,127.03122670 , 
10418,송곡1리,36.80687480 ,127.01675480 , 
10419,석정1리,36.81274540 ,126.99769210 , 
10420,석두1리,36.81191060 ,126.99321310 , 
10421,석두교,36.81279450 ,126.98911510 , 
10422,염성1리토골,36.81421130 ,126.98424540 , 
10423,오목오거리,36.80640200 ,126.93182830 , 
10424,신달1리,36.81164750 ,126.93541080 , 
10425,신달리,36.80794870 ,126.94534820 , 
10426,신달2리,36.80258240 ,126.94188940 , 
10427,득산동입구,36.77620600 ,126.97688900 , 
10428,사전2구마을회관,36.74444410 ,126.89625480 , 
10429,사전2구 마을회관,36.74432250 ,126.89628380 , 
10430,구성3리 마을회관,36.89838550 ,126.96688290 , 
10431,구성3리 마을회관,36.89835360 ,126.96680460 , 
10432,창용1리 마을회관,36.90289010 ,126.97234040 , 
10433,배방역,36.77644900 ,127.05284590 , 
10434,남동,36.76923000 ,127.03636030 , 
10435,신흥리 입구,36.76367930 ,127.03695950 , 
10436,신흥리,36.75817980 ,127.03682450 , 
10437,도고cc,36.77766140 ,126.88974020 , 
10438,선창4리 마을회관,36.78215760 ,126.88408990 , 
10439,도고cc,36.77760670 ,126.88962860 , 
10440,송악면환승센터,36.72835650 ,127.01248540 , 
10441,송학1리마을회관,36.67803310 ,126.98504180 , 
10442,송학1리 송학골,36.67483240 ,126.97767680 , 
10443,종곡리 종점,36.67009360 ,127.00238090 , 
10444,종곡리 마을회관,36.67632730 ,126.99936720 , 
10445,거산2리 마을회관,36.65930020 ,126.99384710 , 
10446,오돌개마을입구,36.70688320 ,126.95624910 , 
10447,강장1리 오돌개마을,36.70560100 ,126.95776960 , 
10448,동화2리 신신배,36.71968830 ,126.97424350 , 
10449,동화2리 동배골입구,36.71566860 ,126.97138190 , 
10450,동화2리 마을회관,36.71372510 ,126.96916150 , 
10451,송학1리마을회관,36.67798830 ,126.98510360 , 
10452,종곡리 마을회관,36.67637270 ,126.99943960 , 
10453,동화2리 신신배,36.71969710 ,126.97418180 , 
10454,동화2리 동배골입구,36.71561900 ,126.97138790 , 
10455,오돌개마을입구,36.70683810 ,126.95625510 , 
10456,평촌2리 입구,36.72741990 ,127.00074920 , 
10457,서남대학교,36.73173770 ,127.00068760 , 
10458,평촌1리,36.73517410 ,127.00110220 , 
10459,평촌1리입구,36.73482190 ,127.00745490 , 
10460,초사리 갱티입구,36.75489960 ,126.97337250 , 
10461,온양온천역사,36.78049010 ,127.00347360 , 
10462,벽산아파트,36.78929630 ,126.98936750 , 
10463,실옥3통,36.79016750 ,126.98862200 , 
10464,실옥3통,36.79024910 ,126.98872230 , 
10465,선창1리입구,36.78937590 ,126.87021500 , 
10466,선창1리입구,36.78934030 ,126.87029930 , 
10467,온양농협경제센터,36.75356530 ,127.00657440 , 
10468,버스터미널(차고지),36.78579090 ,127.01575870 , 
10469,모종주공아파트,36.78437400 ,127.01871620 , 
10471,신인1통,36.75194410 ,126.98106760 , 
10472,경찰대학교,36.75225450 ,126.95669990 , 
10473,기산2통입구,36.75286330 ,126.96072850 , 
10474,기산2통 마을회관,36.74841270 ,126.96090640 , 
10475,성미마을입구,36.75231710 ,126.96855740 , 
10476,도고온천역,36.74987360 ,126.88954810 , 
10477,탕정우체국,36.79743560 ,127.04817860 , 
10478,배방석유,36.76138870 ,127.06714330 , 
10479,죽산리난고개,36.78911160 ,126.90593000 , 
10480,창암2리,36.76065660 ,126.96494380 , 
10481,용연마을1단지,36.79549650 ,127.08971580 , 
10482,용연마을1단지,36.79545240 ,127.09000740 , 
10483,평생학습관,36.77115260 ,126.99531240 , 
10484,서당초등학교,36.80342690 ,127.11373480 , 
10485,Y시티아파트,36.79760340 ,127.10850020 , 
10486,창암1리고갯마루,36.76657930 ,126.94027360 , 
10487,궁화2리조내골,36.79162450 ,126.91182410 , 
10488,궁화2리조내골,36.79156650 ,126.91195350 , 
10489,죽산2리회관,36.78119210 ,126.90535570 , 
10490,죽산2리회관,36.78108340 ,126.90524450 , 
10491,구령리새터,36.78115870 ,127.04042040 , 
10492,구령리새터,36.78107230 ,127.04021920 , 
10493,신성1리마을회관,36.77054440 ,126.88520920 , 
10494,신성1리마을회관,36.77047690 ,126.88523660 , 
10495,성우하이텍,36.78168720 ,126.87238930 , 
10496,소나무마을,36.67839280 ,126.98733150 , 
10497,내건너,36.67549730 ,126.98068060 , 
10498,코닝정밀소재2단지,36.81018720 ,127.05305900 , 
10499,아산충무병원,36.77889250 ,127.01833250 , 
10500,아산충무병원,36.77876080 ,127.01808680 , 
10501,온양농협경제센터,36.75367070 ,127.00655470 , 
10502,화천1리회차지,36.71398790 ,126.91210300 , 
10503,율금1리,36.89815010 ,127.10620260 , 
10504,율금1리,36.89756670 ,127.10560510 , 
10505,신봉3리 공장단지,36.88264090 ,126.99708540 , 
10506,신봉3리 공장단지,36.88293040 ,126.99732480 , 
10507,태헌장미아파트,36.82940730 ,127.09561270 , 
10508,신언3리,36.76253850 ,126.86748450 , 
10509,신언3리,36.76262290 ,126.86725970 , 
